
(683,29,814)

(392,19,550)

(262,29,962)

(196,12,893)

(940,16,944)

(416,14,900)

(52,3,941)

(595,2,992)

(339,7,800)

(734,6,930)

(973,21,977)

(867,4,915)

(740,28,867)

(871,12,994)

(35,16,993)

(739,1,877)

(930,22,975)

(291,19,900)

(156,27,310)

(449,17,556)

(854,19,916)

(888,15,922)

(522,7,630)

(490,24,782)

(254,30,933)

(788,18,941)

(642,22,699)

(154,20,839)

(755,21,783)

(310,29,409)

(947,28,995)

(692,15,789)

(299,28,780)

(812,17,892)

(72,15,950)

(422,7,449)

(500,28,641)

(891,30,1000)

(365,1,508)

(755,20,815)

(616,24,809)

(73,11,359)

(403,22,509)

(627,15,775)

(956,21,1000)

(482,18,933)

(356,23,643)

(590,2,932)

(35,28,538)

(377,1,857)

(517,15,699)

(520,16,589)

(358,16,529)

(856,6,901)

(621,20,826)

(351,14,717)

(273,16,498)

(669,27,779)

(234,2,990)

(751,3,997)

(417,23,980)

(673,19,954)

(20,23,294)

(761,16,773)

(699,10,990)

(691,30,887)

(343,21,814)

(610,20,638)

(394,27,429)

(74,19,646)

(546,21,711)

(47,11,649)

(61,23,504)

(960,6,962)

(966,26,978)

(773,11,986)

(762,18,772)

(555,10,611)

(700,11,746)

(398,8,571)

(739,24,819)

(837,8,983)

(775,30,811)

(464,13,752)

(947,10,979)

(35,16,333)

(786,1,893)

(727,15,875)

(197,23,934)

(35,23,537)

(670,11,912)

(555,10,720)

(898,29,931)

(719,25,782)

(940,24,963)

(540,6,947)

(13,7,169)

(791,27,890)

(795,2,947)

(200,10,895)

(301,16,649)

(756,6,894)

(45,29,221)

(903,5,943)

(814,2,929)

(383,6,665)

(555,11,863)

(349,20,760)

(508,1,601)

(225,9,576)

(507,10,952)

(702,17,997)

(197,18,751)

(428,4,741)

(418,22,941)

(632,19,834)

(115,20,363)

(143,3,322)

(963,21,967)

(658,24,991)

(635,17,770)

(391,9,596)

(888,14,941)

(215,21,983)

(232,1,643)

(753,7,905)

(127,6,191)

(638,6,685)

(188,17,874)

(660,19,671)

(765,27,903)

(735,25,991)

(824,7,896)

(48,10,535)

(930,13,943)

(256,17,356)

(901,29,904)

(29,29,509)

(940,26,973)

(318,15,900)

(410,7,664)

(92,8,614)

(183,10,627)

(428,11,922)

(518,7,754)

(287,23,810)

(494,2,694)

(386,30,912)

(515,17,607)

(584,23,891)

(832,29,935)

(595,14,686)

(347,5,955)

(71,29,741)

(563,6,700)

(700,19,801)

(948,2,969)

(956,29,978)

(907,26,989)

(324,2,335)

(384,24,768)

(359,11,653)

(376,23,976)

(787,1,850)

(421,1,939)

(914,13,955)

(435,29,721)

(950,4,990)

(784,30,867)

(210,19,379)

(257,24,368)

(469,24,622)

(68,30,358)

(11,2,498)

(860,21,920)

(563,15,638)

(393,21,852)

(946,20,954)

(937,24,947)

(347,3,644)

(938,8,958)

(965,12,976)

(387,11,822)

(12,21,571)

(815,25,820)

(229,21,899)

(619,3,807)

(11,24,426)

(843,13,879)

(669,6,698)

(112,20,176)

(195,30,707)

(84,17,657)

(94,19,155)

(9,7,139)

(882,18,931)

(228,29,898)

(450,15,838)

(874,7,961)

(63,17,829)

(38,25,389)

(562,28,772)

(537,17,903)

(958,24,984)

(701,7,845)

(548,12,919)

(536,14,725)

(5,18,286)

(305,3,577)

(176,17,919)

(33,13,924)

(926,18,957)

(433,11,460)

(666,23,848)

(409,22,445)

(320,28,990)

(266,29,770)

(242,13,476)

(30,17,580)

(788,17,912)

(680,18,885)

(766,5,814)

(454,18,990)

(676,3,997)

(927,24,996)

(313,12,400)

(846,4,882)

(350,21,663)

(421,12,802)

(548,15,669)

(428,26,592)

(159,22,720)

(255,13,550)

(234,10,864)

(201,15,295)

(419,17,696)

(174,8,679)

(202,28,877)

(143,18,805)

(306,3,868)

(772,17,923)

(173,25,263)

(531,12,734)

(29,30,713)

(704,5,787)

(439,19,502)

(815,14,917)

(806,8,870)

(795,2,989)

(305,2,640)

(463,21,913)

(773,16,978)

(814,23,974)

(517,15,601)

(901,16,1000)

(215,7,909)

(890,29,974)

(610,15,959)

(484,30,859)

(426,22,467)

(410,4,534)

(159,14,518)

(918,18,964)

(196,6,548)

(823,12,906)

(493,4,927)

(98,10,406)

(331,7,487)

(120,28,972)

(36,23,536)

(69,7,707)

(373,19,743)

(758,14,767)

(55,28,176)

(179,25,250)

(520,1,965)

(129,26,428)

(842,14,882)

(539,28,865)

(703,6,742)

(87,2,978)

(946,28,989)

(813,16,922)

(757,7,781)

(27,25,87)

(848,17,892)

(628,24,760)

(396,21,677)

(93,27,576)

(291,16,923)

(336,14,434)

(386,3,857)

(647,18,815)

(170,8,627)

(157,1,956)

(32,22,715)

(567,21,912)

(722,14,962)

(406,28,997)

(740,26,868)

(671,18,989)

(61,29,89)

(955,12,979)

(10,24,748)

(244,24,836)

(497,9,685)

(602,20,927)

(405,27,796)

(230,5,545)

(168,20,606)

(257,21,331)

(533,29,579)

(638,3,777)

(562,23,819)

(887,25,994)

(474,22,686)

(903,8,1000)

(400,16,929)

(7,8,391)

(571,30,797)

(137,27,369)

(181,10,243)

(429,6,792)

(846,8,932)

(514,18,972)

(83,13,602)

(892,6,908)

(538,14,956)

(542,17,855)

(514,2,624)

(50,17,765)

(151,13,414)

(651,19,701)

(738,7,969)

(793,9,863)

(273,22,391)

(933,25,936)

(278,2,690)

(165,23,502)

(903,24,969)

(739,7,991)

(332,2,485)

(649,15,915)

(380,10,578)

(206,27,672)

(170,27,962)

(801,19,924)

(34,14,585)

(614,13,711)

(529,15,557)

(66,22,601)

(417,2,841)

(261,12,655)

(468,21,859)

(370,17,873)

(780,17,795)

(100,28,750)

(465,28,740)

(80,14,108)

(257,10,561)

(963,5,968)

(95,28,861)

(942,19,956)

(571,2,937)

(116,4,736)

(301,23,578)

(42,26,726)

(341,26,950)

(119,1,532)

(363,1,686)

(948,9,973)

(268,10,886)

(307,22,633)

(574,24,679)

(92,7,445)

(294,28,504)

(266,10,954)

(838,4,911)

(734,11,853)

(390,23,416)

(724,11,923)

(976,19,986)

(626,4,790)

(372,11,850)

(670,8,845)

(831,15,841)

(447,20,470)

(834,3,992)

(189,9,789)

(770,11,865)

(328,24,878)

(625,25,890)

(779,9,955)

(806,2,829)

(374,13,987)

(445,18,666)

(822,20,933)

(192,28,260)

(505,6,671)

(597,2,651)

(768,22,883)

(470,11,876)

(716,15,855)

(336,17,732)

(247,4,268)

(334,29,377)

(429,25,610)

(135,18,321)

(241,3,989)

(635,25,804)

(143,10,906)

(502,2,771)

(16,4,913)

(680,1,923)

(14,9,415)

(951,1,982)

(120,19,234)

(724,3,766)

(984,19,998)

(242,9,364)

(11,21,966)

(324,13,930)

(978,1,984)

(656,26,949)

(427,25,660)

(254,10,367)

(820,28,998)

(725,12,942)

(12,5,855)

(784,30,843)

(673,12,910)

(717,15,975)

(392,9,530)

(908,7,970)

(305,23,424)

(876,26,955)

(687,7,710)

(525,18,959)

(304,16,747)

(527,26,590)

(916,20,975)

(719,30,792)

(78,15,612)

(202,9,404)

(356,17,812)

(103,7,408)

(393,21,670)

(560,29,897)

(463,15,933)

(113,14,511)

(762,28,971)

(784,6,893)

(197,12,370)

(238,24,492)

(88,6,384)

(64,25,703)

(612,24,853)

(930,25,959)

(434,4,965)

(619,22,877)

(633,28,775)

(914,30,975)

(871,2,990)

(730,9,978)

(450,13,685)

(916,24,974)

(659,28,959)

(400,8,838)

(365,28,949)

(784,7,927)

(368,12,388)

(38,15,552)

(464,29,845)

(541,14,990)

(367,16,980)

(957,2,995)

(292,6,696)

(886,20,906)

(58,24,894)

(50,4,157)

(56,8,100)

(658,2,730)

(7,29,603)

(740,7,742)

(487,26,729)

(610,15,666)

(347,16,656)

(113,9,601)

(702,1,939)

(341,30,355)

(9,1,776)

(344,25,939)

(419,20,854)

(942,14,992)

(365,14,537)

(81,22,985)

(631,25,807)

(240,1,556)

(878,17,925)

(121,26,787)

(459,30,461)

(699,21,942)

(101,24,930)

(383,4,831)

(617,7,977)

(301,3,974)

(554,24,995)

(666,29,943)

(61,27,123)

(87,2,405)

(607,7,830)

(370,21,823)

(99,22,329)

(94,19,663)

(498,15,945)

(912,16,941)

(712,27,967)

(583,22,814)

(539,7,663)

(509,16,902)

(413,19,834)

(185,13,677)

(901,6,967)

(12,16,670)

(201,26,937)

(329,30,698)

(310,15,329)

(923,15,934)

(372,3,879)

(658,8,850)

(369,28,946)

(390,12,970)

(483,2,977)

(555,13,953)

(137,1,588)

(908,2,918)

(584,11,765)

(129,7,932)

(805,1,995)

(529,4,571)

(801,4,936)

(357,20,948)

(706,24,753)

(387,5,739)

(243,13,705)

(809,30,876)

(978,26,985)

(169,13,683)

(770,20,774)

(715,10,884)

(7,5,427)

(286,15,851)

(862,23,899)

(235,23,782)

(203,29,586)

(685,23,810)

(547,28,958)

(91,22,633)

(720,4,977)

(880,5,907)

(790,26,873)

(723,16,916)

(379,28,524)

(678,13,899)

(706,18,856)

(35,4,557)

(628,6,753)

(568,10,961)

(927,12,977)

(792,1,901)

(195,21,982)

(574,17,704)

(711,13,759)

(970,20,999)

(589,2,621)

(170,20,375)

(399,12,749)

(514,19,820)

(534,20,781)

(102,5,309)

(201,11,834)

(179,26,249)

(584,19,692)

(843,29,935)

(543,9,919)

(533,26,828)

(80,6,281)

(1,10,490)

(413,10,998)

(28,9,169)

(691,13,816)

(596,9,763)

(148,14,746)

(602,17,897)

(840,25,887)

(575,29,758)

(563,29,810)

(800,2,947)

(609,18,679)

(16,29,530)

(82,17,493)

(173,23,786)

(797,3,909)

(740,16,826)

(886,14,994)

(481,28,590)

(22,19,233)

(733,8,858)

(44,16,77)

(7,7,764)

(342,25,709)

(583,16,966)

(281,16,792)

(714,27,915)

(124,5,745)

(698,2,719)

(568,21,866)

(71,30,195)

(440,25,876)

(239,25,355)

(108,4,539)

(656,10,854)

(743,11,990)

(957,22,994)

(226,4,367)

(3,23,972)

(814,27,939)

(300,10,650)

(482,12,596)

(858,26,943)

(870,23,954)

(110,13,429)

(713,6,796)

(14,14,587)

(972,18,978)

(221,20,966)

(758,8,955)

(974,1,991)

(323,2,368)

(872,13,935)

(775,29,788)

(957,2,984)

(618,14,726)

(222,22,728)

(563,20,948)

(599,11,829)

(677,25,854)

(462,23,477)

(674,22,841)

(650,29,897)

(905,18,990)

(720,2,966)

(685,10,870)

(91,6,399)

(271,27,896)

(259,23,677)

(816,22,923)

(25,18,385)

(605,4,839)

(639,18,716)

(398,16,744)

(863,10,937)

(972,23,985)

(492,10,538)

(392,22,936)

(191,24,545)

(62,9,964)

(958,29,978)

(273,22,944)

(195,7,239)

(434,14,761)

(768,13,859)

(644,6,727)

(253,9,819)

(219,3,682)

(239,29,791)

(807,6,855)

(408,27,982)

(380,4,879)

(827,23,956)

(614,28,782)

(652,24,934)

(886,14,930)

(77,9,320)

(162,20,835)

(352,21,457)

(603,18,869)

(502,24,653)

(100,13,853)

(668,7,952)

(377,29,429)

(651,29,951)

(212,26,451)

(585,27,908)

(895,20,911)

(797,15,966)

(106,4,961)

(364,6,733)

(46,16,213)

(476,13,817)

(505,12,876)

(224,5,476)

(806,5,985)

(147,9,204)

(731,1,962)

(17,12,172)

(451,18,495)

(334,29,833)

(373,30,650)

(310,20,648)

(188,17,192)

(751,29,904)

(72,20,424)

(102,20,965)

(471,27,909)

(72,9,835)

(433,2,839)

(556,4,703)

(562,4,732)

(859,3,946)

(862,15,910)

(198,17,512)

(882,24,888)

(880,10,915)

(340,30,393)

(698,4,709)

(193,17,409)

(348,22,554)

(62,10,679)

(146,1,680)

(904,18,909)

(818,15,999)

(250,13,683)

(177,27,399)

(350,23,451)

(371,5,593)

(596,21,956)

(794,22,874)

(349,27,626)

(245,21,460)

(528,4,597)

(819,27,946)

(482,7,549)

(477,22,950)

(893,13,980)

(916,1,924)

(109,4,128)

(834,16,906)

(593,3,706)

(972,10,984)

(559,12,716)

(436,18,556)

(822,13,940)

(158,7,902)

(855,26,984)

(118,5,656)

(514,15,575)

(546,14,647)

(747,28,982)

(445,1,991)

(481,8,565)

(442,29,898)

(25,13,79)

(494,13,843)

(877,5,966)

(198,22,912)

(833,2,860)

(55,26,581)

(27,12,102)

(279,10,879)

(192,2,379)

(511,27,556)

(317,11,970)

(839,24,857)

(784,16,813)

(649,19,800)

(948,17,993)

(298,2,447)

(568,5,960)

(177,24,639)

(31,30,732)

(395,22,820)

(922,21,949)

(832,5,837)

(691,17,788)

(708,21,731)

(421,25,577)

(266,30,509)

(143,7,494)

(927,10,959)

(896,12,901)

(832,5,841)

(987,25,989)

(138,3,262)

(922,14,987)

(984,21,997)

(478,29,733)

(527,9,754)

(840,7,932)

(328,12,679)

(683,2,756)

(473,16,572)

(844,27,999)

(306,8,921)

(519,2,591)

(842,25,847)

(294,1,453)

(194,27,207)

(888,25,980)

(168,14,1000)

(906,16,952)

(563,10,668)

(508,4,960)

(592,2,628)

(109,8,943)

(201,17,415)

(676,9,782)

(834,12,981)

(709,4,977)

(816,9,838)

(620,17,716)

(956,13,963)

(397,14,708)

(185,16,523)

(153,7,349)

(978,4,997)

(867,10,892)

(174,5,551)

(543,17,921)

(26,16,358)

(678,8,887)

(563,22,978)

(597,6,599)

(742,3,945)

(823,25,928)

(101,5,121)

(78,22,274)

(954,5,974)

(501,19,556)

(448,6,693)

(836,16,958)

(936,13,960)

(1,11,155)

(842,9,902)

(829,23,842)

(852,12,969)

(144,1,661)

(939,3,1000)

(117,10,657)

(930,22,939)

(101,10,343)

(68,30,531)

(210,25,925)

(472,13,601)

(520,3,798)

(517,16,874)

(572,23,768)

(338,21,708)

(907,25,926)

(960,8,983)

(294,7,529)

(227,9,711)

(142,14,941)

(746,14,752)

(662,24,710)

(56,2,129)

(567,25,831)

(859,24,899)

(779,14,829)

(952,11,985)

(929,3,953)

(640,6,740)

(402,17,479)

(747,6,795)

(354,11,655)

(445,19,660)

(664,19,941)

(614,15,952)

(572,19,574)

(359,13,367)

(361,1,446)

(559,5,855)

(790,11,793)

(41,10,710)

(546,16,628)

(945,22,955)

(55,10,866)

(500,22,898)

(589,29,829)

(646,21,964)

(173,2,679)

(598,25,612)

(177,16,721)

(375,11,989)

(0,13,354)

(987,18,995)

(402,20,445)

(296,11,373)

(431,5,670)

(210,6,717)

(79,28,122)

(769,28,976)

(398,16,821)

(243,7,874)

(250,6,577)

(128,30,784)

(103,6,448)

(835,7,837)

(862,11,998)

(231,3,825)

(170,29,314)

(800,26,852)

(315,19,593)

(541,1,916)

(794,30,931)

(912,19,920)

(876,18,958)

(865,3,952)

(498,24,677)

(570,22,829)

(72,8,333)

(49,7,251)

(652,7,881)

(707,29,968)

(50,21,313)

(527,29,629)

(510,12,632)

(590,18,984)

(374,20,412)

(158,18,903)

(733,12,819)

(101,6,187)

(505,17,523)

(475,12,726)

(124,11,380)

(803,4,819)

(779,2,880)

(442,13,847)

(801,24,902)

(274,1,291)

(381,24,988)

(257,23,378)

(745,1,892)

(243,22,356)

(720,12,796)

(731,16,746)

(866,19,906)

(116,18,573)

(939,30,966)

(968,26,990)

(807,2,942)

(232,26,803)

(438,22,565)

(258,12,504)

(579,12,983)

(434,15,698)

(525,16,919)

(782,8,905)

(3,12,508)

(393,3,619)

(136,19,743)

(406,16,771)

(103,1,928)

(13,22,555)

(252,1,981)

(10,3,96)

(36,26,408)

(64,1,183)

(441,18,938)

(566,16,744)

(376,21,960)

(401,26,955)

(961,7,967)

(607,28,739)

(684,18,879)

(909,5,920)

(895,11,926)

(214,2,945)

(663,8,702)

(162,26,180)

(633,4,654)

(821,23,929)

(775,5,823)

(637,19,680)

(795,21,881)

(220,4,691)

(242,5,400)

(879,19,981)

(905,17,922)

(718,16,907)

(740,30,869)

(113,15,929)

(755,23,880)

(896,17,902)

(783,9,908)

(757,21,875)

(348,25,899)

(230,27,465)

(884,16,924)

(240,28,443)

(159,27,659)

(105,20,411)

(709,22,842)

(385,11,410)

(730,24,875)

(142,28,358)

(44,24,470)

(305,5,821)

(793,16,820)

(61,20,934)

(17,29,945)

(324,8,466)

(63,22,745)

(634,6,644)

(170,16,222)

(99,8,435)

(630,17,652)

(924,11,943)

(420,18,618)

(612,23,759)

(319,1,641)

(264,12,787)

(158,21,207)

(536,16,811)

(741,5,925)

(617,18,904)

(533,7,727)

(584,16,649)

(836,20,906)

(918,19,922)

(290,22,323)

(332,16,351)

(15,30,84)

(408,27,872)

(320,5,709)

(825,22,970)

(631,22,705)

(798,13,918)

(187,25,405)

(509,6,928)

(950,22,970)

(71,15,710)

(282,19,746)

(897,28,956)

(291,6,750)

(908,7,997)

(782,19,941)

(628,28,830)

(178,23,869)

(180,30,865)

(36,15,196)

(600,9,982)

(795,30,936)

(848,25,977)

(216,12,728)

(233,2,530)

(79,21,217)

(836,10,998)

(29,13,333)

(386,23,771)

(225,12,929)

(485,15,784)

(813,22,950)

(52,11,434)

(988,20,990)

(333,18,892)

(264,2,774)

(70,2,813)

(287,11,721)

(539,11,762)

(24,14,563)

(0,21,185)

(137,9,427)

(735,3,945)

(895,24,955)

(654,3,703)

(601,25,708)

(16,24,568)

(351,23,719)

(162,18,360)

(197,2,469)

(587,15,650)

(751,19,769)

(177,6,336)

(168,24,413)

(342,12,532)

(420,11,576)

(185,15,481)

(139,9,542)

(859,1,933)

(331,15,838)

(733,5,842)

(138,9,550)

(944,29,985)

(87,3,905)

(847,17,930)

(557,30,947)

(377,5,766)

(951,11,997)

(252,10,580)

(498,19,508)

(766,1,805)

(906,23,926)

(664,21,697)

(743,18,929)

(458,3,796)

(682,25,720)

(834,13,836)

(496,9,665)

(20,25,414)

(425,17,434)

(417,3,848)

(226,14,393)

(130,24,686)

(579,17,599)

(273,26,436)

(831,23,915)

(697,5,998)

(328,1,435)

(975,19,998)

(422,9,463)

(925,29,998)

(38,8,305)

(802,2,931)

(343,18,606)

(810,25,858)

(438,17,740)

(137,7,598)

(393,5,952)

(315,11,603)

(524,27,778)

(515,24,638)

(183,23,949)

(163,1,825)

(193,2,483)

(89,23,483)

(229,13,508)

(237,14,377)

(711,6,765)

(742,2,912)

(772,12,954)

(501,18,710)

(377,15,483)

(351,6,683)

(342,27,478)

(961,28,981)

(797,18,929)

(773,17,981)

(839,4,858)

(306,10,322)

(759,19,923)

(56,3,426)

(578,11,870)

(172,9,621)

(954,14,1000)

(191,5,659)

(668,11,923)

(653,4,706)

(870,17,897)

(538,14,756)

(729,7,739)

(226,1,456)

(894,6,922)

(307,2,671)

(591,23,616)

(731,27,831)

(258,29,808)

(520,1,588)

(629,22,853)

(448,8,838)

(828,21,956)

(712,16,972)

(540,18,616)

(708,9,742)

(106,30,164)

(745,8,930)

(41,11,578)

(964,2,974)

(943,14,992)

(409,1,609)

(331,10,546)

(583,4,654)

(165,6,503)

(163,21,647)

(55,21,773)

(975,14,977)

(845,22,859)

(703,21,815)

(569,15,902)

(633,16,827)

(796,15,952)

(593,2,604)

(600,17,780)

(271,26,585)

(986,25,993)

(307,25,974)

(12,29,189)

(822,2,836)

(41,17,176)

(238,30,941)

(632,4,837)

(305,8,898)

(459,26,472)

(470,28,918)

(252,14,697)

(705,15,741)

(696,27,749)

(906,4,998)

(358,3,677)

(166,3,497)

(222,24,381)

(87,4,478)

(262,28,908)

(956,15,976)

(143,24,759)

(577,18,977)

(303,28,541)

(394,25,740)

(980,18,990)

(389,25,778)

(799,9,833)

(402,22,495)

(874,14,910)

(450,7,872)

(838,28,902)

(892,2,919)

(432,15,912)

(214,2,572)

(169,17,864)

(540,30,802)

(29,21,115)

(11,3,170)

(893,9,978)

(360,24,865)

(399,28,946)

(901,26,924)

(775,27,944)

(405,24,700)

(629,9,660)

(608,29,701)

(12,16,617)

(736,20,946)

(680,9,882)

(64,16,410)

(306,18,361)

(129,19,806)

(808,23,897)

(949,19,990)

(410,4,793)

(944,14,991)

(758,9,827)

(410,13,724)

(408,7,633)

(186,2,615)

(903,20,905)

(818,10,891)

(804,11,911)

(736,2,991)

(857,14,994)

(127,16,309)

(99,4,611)

(253,30,442)

(710,13,968)

(607,28,831)

(558,29,595)

(466,5,776)

(405,12,734)

(252,24,341)

(204,13,671)

(176,11,857)

(225,26,907)

(0,26,381)

(507,3,674)

(305,30,343)

(266,10,649)

(906,2,982)

(729,18,959)

(123,9,990)

(760,18,918)

(588,1,682)

(837,16,976)

(370,12,603)

(895,19,970)

(14,22,457)

(400,5,581)

(84,12,917)

(245,29,825)

(74,9,669)

(68,20,587)

(924,10,961)

(496,14,761)

(980,24,991)

(606,4,770)

(809,19,851)

(495,9,933)

(467,16,628)

(944,26,953)

(762,12,862)

(446,22,521)

(939,25,953)

(623,13,883)

(375,29,858)

(387,24,479)

(317,29,632)

(471,11,841)

(38,29,416)

(775,6,966)

(546,21,980)

(121,24,740)

(110,3,976)

(968,1,988)

(439,19,908)

(579,1,615)

(561,4,922)

(499,26,797)

(978,5,981)

(696,8,728)

(168,9,268)

(382,8,903)

(379,18,663)

(312,1,707)

(632,1,842)

(799,5,883)

(617,26,943)

(608,8,836)

(204,17,439)

(796,14,925)

(499,28,748)

(563,19,999)

(319,10,500)

(833,1,973)

(358,7,579)

(599,19,818)

(163,10,548)

(895,5,924)

(175,28,377)

(456,23,707)

(764,18,873)

(827,14,898)

(466,15,664)

(460,28,903)

(226,24,950)

(445,16,765)

(153,8,318)

(97,20,874)

(426,12,746)

(459,24,572)

(885,24,952)

(216,21,827)

(289,4,909)

(647,22,713)

(64,30,109)

(18,21,563)

(131,18,988)

(421,26,424)

(103,19,492)

(619,9,983)

(103,13,533)

(537,16,832)

(827,14,933)

(557,22,749)

(231,9,635)

(354,21,715)

(195,10,851)

(229,10,582)

(946,12,983)

(185,17,225)

(161,1,495)

(621,27,864)

(713,5,781)

(153,12,819)

(847,28,983)

(200,15,370)

(223,17,350)

(808,25,951)

(638,1,867)

(675,17,906)

(772,19,959)

(302,6,497)

(571,16,843)

(16,17,445)

(643,10,815)

(514,16,651)

(831,15,892)

(346,22,749)

(246,16,667)

(28,6,411)

(848,18,872)

(546,21,657)

(715,2,794)

(502,24,935)

(623,14,795)

(716,25,723)

(569,28,773)

(689,21,961)

(49,24,793)

(683,5,749)

(776,14,794)

(731,25,879)

(657,2,969)

(257,18,686)

(751,26,913)

(742,19,841)

(723,1,812)

(295,26,390)

(786,14,898)

(582,3,772)

(596,30,778)

(919,25,939)

(780,3,965)

(782,8,978)

(482,3,758)

(517,27,573)

(783,10,991)

(582,21,934)

(158,2,717)

(404,22,716)

(881,5,987)

(616,28,968)

(468,6,636)

(860,19,964)

(917,11,992)

(428,9,692)

(693,10,933)

(597,11,969)

(680,9,949)

(430,7,552)

(971,26,998)

(695,24,720)

(678,3,920)

(934,6,954)

(925,13,934)

(461,12,575)

(974,23,999)

(398,15,724)

(558,8,886)

(585,2,759)

(965,25,997)

(263,21,350)

(502,9,814)

(632,14,896)

(34,2,648)

(265,4,559)

(590,14,608)

(891,17,920)

(214,13,534)

(322,4,459)

(508,14,679)

(885,12,966)

(434,11,462)

(756,24,979)

(908,26,921)

(659,24,886)

(497,14,567)

(146,26,703)

(739,27,871)

(932,24,937)

(692,20,958)

(790,15,945)

(487,15,781)

(837,26,843)

(946,30,993)

(560,17,694)

(666,22,673)

(956,17,986)

(462,6,730)

(919,23,943)

(492,20,834)

(186,21,735)

(801,20,866)

(687,29,921)

(552,19,817)

(171,3,734)

(368,1,864)

(907,9,917)

(302,7,721)

(516,17,694)

(546,19,746)

(656,2,864)

(797,6,965)

(577,9,605)

(158,15,913)

(236,17,906)

(701,17,816)

(239,21,649)

(208,23,967)

(102,13,264)

(418,26,957)

(945,11,969)

(755,20,881)

(297,21,688)

(604,5,727)

(273,30,562)

(777,23,850)

(330,21,954)

(891,28,913)

(317,15,895)

(510,24,562)

(403,26,456)

(96,2,707)

(492,16,813)

(931,27,959)

(82,27,103)

(207,1,230)

(363,18,602)

(70,3,853)

(258,5,343)

(344,25,781)

(169,12,529)

(631,15,811)

(605,11,902)

(212,5,453)

(883,14,909)

(534,12,965)

(411,21,527)

(636,18,948)

(852,10,937)

(714,8,780)

(883,2,996)

(621,3,661)

(918,10,955)

(731,9,901)

(188,14,933)

(384,14,918)

(22,20,608)

(399,20,752)

(760,26,766)

(221,5,622)

(935,28,984)

(162,5,913)

(645,7,898)

(663,27,764)

(21,15,668)

(518,9,609)

(128,22,666)

(762,1,804)

(395,18,859)

(531,15,750)

(640,15,929)

(256,2,752)

(844,3,870)

(73,13,185)

(811,1,842)

(131,3,137)

(211,9,927)

(529,6,818)

(568,29,651)

(932,27,945)

(488,6,858)

(611,10,914)

(913,12,980)

(554,9,782)

(632,12,641)

(48,20,300)

